0.00208	-0.091
0.00347	-0.213
0.00556	-0.396
0.00833	-0.640
0.01389	-0.975
0.01667	-1.097
0.02083	-1.250
0.02639	-1.433
0.03264	-1.554
0.03472	-1.615
0.04167	-1.737
0.04861	-1.859
0.05556	-1.920
0.06250	-2.042
0.06944	-2.134
0.09028	-2.286
0.11111	-2.530
0.13889	-2.591
0.18056	-2.804
0.22222	-2.957
0.26389	-3.109
0.34722	-3.322
